Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1783588550633024512,1783588551633024512,Inter Token Latency,ms,avg,22.04
0,1783588550633024512,1783588551633024512,Inter Token Latency,ms,min,22.04
0,1783588550633024512,1783588551633024512,Inter Token Latency,ms,max,22.04
0,1783588550633024512,1783588551633024512,Inter Token Latency,ms,sum,22.04
0,1783588550633024512,1783588551633024512,Inter Token Latency,ms,p1,22.04
0,1783588550633024512,1783588551633024512,Inter Token Latency,ms,p5,22.04
0,1783588550633024512,1783588551633024512,Inter Token Latency,ms,p10,22.04
0,1783588550633024512,1783588551633024512,Inter Token Latency,ms,p25,22.04
0,1783588550633024512,1783588551633024512,Inter Token Latency,ms,p50,22.04
0,1783588550633024512,1783588551633024512,Inter Token Latency,ms,p75,22.04
0,1783588550633024512,1783588551633024512,Inter Token Latency,ms,p90,22.04
0,1783588550633024512,1783588551633024512,Inter Token Latency,ms,p95,22.04
0,1783588550633024512,1783588551633024512,Inter Token Latency,ms,p99,22.04
0,1783588550633024512,1783588551633024512,Inter Token Latency,ms,std,0.00
0,1783588550633024512,1783588551633024512,Maximum Response Timestamp,ns,avg,1783588552987021824.00
0,1783588550633024512,1783588551633024512,Minimum Request Timestamp,ns,avg,1783588550633024512.00
0,1783588550633024512,1783588551633024512,OSL Mismatch Count,requests,avg,0.00
0,1783588550633024512,1783588551633024512,OSL Mismatch Diff %,%,avg,0.00
0,1783588550633024512,1783588551633024512,OSL Mismatch Diff %,%,min,0.00
0,1783588550633024512,1783588551633024512,OSL Mismatch Diff %,%,max,0.00
0,1783588550633024512,1783588551633024512,OSL Mismatch Diff %,%,sum,0.00
0,1783588550633024512,1783588551633024512,OSL Mismatch Diff %,%,p1,0.00
0,1783588550633024512,1783588551633024512,OSL Mismatch Diff %,%,p5,0.00
0,1783588550633024512,1783588551633024512,OSL Mismatch Diff %,%,p10,0.00
0,1783588550633024512,1783588551633024512,OSL Mismatch Diff %,%,p25,0.00
0,1783588550633024512,1783588551633024512,OSL Mismatch Diff %,%,p50,0.00
0,1783588550633024512,1783588551633024512,OSL Mismatch Diff %,%,p75,0.00
0,1783588550633024512,1783588551633024512,OSL Mismatch Diff %,%,p90,0.00
0,1783588550633024512,1783588551633024512,OSL Mismatch Diff %,%,p95,0.00
0,1783588550633024512,1783588551633024512,OSL Mismatch Diff %,%,p99,0.00
0,1783588550633024512,1783588551633024512,OSL Mismatch Diff %,%,std,0.00
0,1783588550633024512,1783588551633024512,Output Sequence Length,tokens,avg,2.00
0,1783588550633024512,1783588551633024512,Output Sequence Length,tokens,min,2.00
0,1783588550633024512,1783588551633024512,Output Sequence Length,tokens,max,2.00
0,1783588550633024512,1783588551633024512,Output Sequence Length,tokens,sum,2.00
0,1783588550633024512,1783588551633024512,Output Sequence Length,tokens,p1,2.00
0,1783588550633024512,1783588551633024512,Output Sequence Length,tokens,p5,2.00
0,1783588550633024512,1783588551633024512,Output Sequence Length,tokens,p10,2.00
0,1783588550633024512,1783588551633024512,Output Sequence Length,tokens,p25,2.00
0,1783588550633024512,1783588551633024512,Output Sequence Length,tokens,p50,2.00
0,1783588550633024512,1783588551633024512,Output Sequence Length,tokens,p75,2.00
0,1783588550633024512,1783588551633024512,Output Sequence Length,tokens,p90,2.00
0,1783588550633024512,1783588551633024512,Output Sequence Length,tokens,p95,2.00
0,1783588550633024512,1783588551633024512,Output Sequence Length,tokens,p99,2.00
0,1783588550633024512,1783588551633024512,Output Sequence Length,tokens,std,0.00
0,1783588550633024512,1783588551633024512,Output Token Count,tokens,avg,2.00
0,1783588550633024512,1783588551633024512,Output Token Count,tokens,min,2.00
0,1783588550633024512,1783588551633024512,Output Token Count,tokens,max,2.00
0,1783588550633024512,1783588551633024512,Output Token Count,tokens,sum,2.00
0,1783588550633024512,1783588551633024512,Output Token Count,tokens,p1,2.00
0,1783588550633024512,1783588551633024512,Output Token Count,tokens,p5,2.00
0,1783588550633024512,1783588551633024512,Output Token Count,tokens,p10,2.00
0,1783588550633024512,1783588551633024512,Output Token Count,tokens,p25,2.00
0,1783588550633024512,1783588551633024512,Output Token Count,tokens,p50,2.00
0,1783588550633024512,1783588551633024512,Output Token Count,tokens,p75,2.00
0,1783588550633024512,1783588551633024512,Output Token Count,tokens,p90,2.00
0,1783588550633024512,1783588551633024512,Output Token Count,tokens,p95,2.00
0,1783588550633024512,1783588551633024512,Output Token Count,tokens,p99,2.00
0,1783588550633024512,1783588551633024512,Output Token Count,tokens,std,0.00
0,1783588550633024512,1783588551633024512,Output Token Throughput,tokens/sec,avg,2.00
0,1783588550633024512,1783588551633024512,Output Token Throughput Per User,tokens/sec/user,avg,45.37
0,1783588550633024512,1783588551633024512,Output Token Throughput Per User,tokens/sec/user,min,45.37
0,1783588550633024512,1783588551633024512,Output Token Throughput Per User,tokens/sec/user,max,45.37
0,1783588550633024512,1783588551633024512,Output Token Throughput Per User,tokens/sec/user,sum,45.37
0,1783588550633024512,1783588551633024512,Output Token Throughput Per User,tokens/sec/user,p1,45.37
0,1783588550633024512,1783588551633024512,Output Token Throughput Per User,tokens/sec/user,p5,45.37
0,1783588550633024512,1783588551633024512,Output Token Throughput Per User,tokens/sec/user,p10,45.37
0,1783588550633024512,1783588551633024512,Output Token Throughput Per User,tokens/sec/user,p25,45.37
0,1783588550633024512,1783588551633024512,Output Token Throughput Per User,tokens/sec/user,p50,45.37
0,1783588550633024512,1783588551633024512,Output Token Throughput Per User,tokens/sec/user,p75,45.37
0,1783588550633024512,1783588551633024512,Output Token Throughput Per User,tokens/sec/user,p90,45.37
0,1783588550633024512,1783588551633024512,Output Token Throughput Per User,tokens/sec/user,p95,45.37
0,1783588550633024512,1783588551633024512,Output Token Throughput Per User,tokens/sec/user,p99,45.37
0,1783588550633024512,1783588551633024512,Output Token Throughput Per User,tokens/sec/user,std,0.00
0,1783588550633024512,1783588551633024512,Prefill Throughput Per User,tokens/sec/user,avg,83424.84
0,1783588550633024512,1783588551633024512,Prefill Throughput Per User,tokens/sec/user,min,83424.84
0,1783588550633024512,1783588551633024512,Prefill Throughput Per User,tokens/sec/user,max,83424.84
0,1783588550633024512,1783588551633024512,Prefill Throughput Per User,tokens/sec/user,sum,83424.84
0,1783588550633024512,1783588551633024512,Prefill Throughput Per User,tokens/sec/user,p1,83424.84
0,1783588550633024512,1783588551633024512,Prefill Throughput Per User,tokens/sec/user,p5,83424.84
0,1783588550633024512,1783588551633024512,Prefill Throughput Per User,tokens/sec/user,p10,83424.84
0,1783588550633024512,1783588551633024512,Prefill Throughput Per User,tokens/sec/user,p25,83424.84
0,1783588550633024512,1783588551633024512,Prefill Throughput Per User,tokens/sec/user,p50,83424.84
0,1783588550633024512,1783588551633024512,Prefill Throughput Per User,tokens/sec/user,p75,83424.84
0,1783588550633024512,1783588551633024512,Prefill Throughput Per User,tokens/sec/user,p90,83424.84
0,1783588550633024512,1783588551633024512,Prefill Throughput Per User,tokens/sec/user,p95,83424.84
0,1783588550633024512,1783588551633024512,Prefill Throughput Per User,tokens/sec/user,p99,83424.84
0,1783588550633024512,1783588551633024512,Prefill Throughput Per User,tokens/sec/user,std,0.00
0,1783588550633024512,1783588551633024512,Request Count,requests,avg,1.00
0,1783588550633024512,1783588551633024512,Request Latency,ms,avg,2354.00
0,1783588550633024512,1783588551633024512,Request Latency,ms,min,2354.00
0,1783588550633024512,1783588551633024512,Request Latency,ms,max,2354.00
0,1783588550633024512,1783588551633024512,Request Latency,ms,sum,2354.00
0,1783588550633024512,1783588551633024512,Request Latency,ms,p1,2354.00
0,1783588550633024512,1783588551633024512,Request Latency,ms,p5,2354.00
0,1783588550633024512,1783588551633024512,Request Latency,ms,p10,2354.00
0,1783588550633024512,1783588551633024512,Request Latency,ms,p25,2354.00
0,1783588550633024512,1783588551633024512,Request Latency,ms,p50,2354.00
0,1783588550633024512,1783588551633024512,Request Latency,ms,p75,2354.00
0,1783588550633024512,1783588551633024512,Request Latency,ms,p90,2354.00
0,1783588550633024512,1783588551633024512,Request Latency,ms,p95,2354.00
0,1783588550633024512,1783588551633024512,Request Latency,ms,p99,2354.00
0,1783588550633024512,1783588551633024512,Request Latency,ms,std,0.00
0,1783588550633024512,1783588551633024512,Request Throughput,requests/sec,avg,1.00
0,1783588550633024512,1783588551633024512,Requested OSL,tokens,avg,2.00
0,1783588550633024512,1783588551633024512,Requested OSL,tokens,min,2.00
0,1783588550633024512,1783588551633024512,Requested OSL,tokens,max,2.00
0,1783588550633024512,1783588551633024512,Requested OSL,tokens,sum,2.00
0,1783588550633024512,1783588551633024512,Requested OSL,tokens,p1,2.00
0,1783588550633024512,1783588551633024512,Requested OSL,tokens,p5,2.00
0,1783588550633024512,1783588551633024512,Requested OSL,tokens,p10,2.00
0,1783588550633024512,1783588551633024512,Requested OSL,tokens,p25,2.00
0,1783588550633024512,1783588551633024512,Requested OSL,tokens,p50,2.00
0,1783588550633024512,1783588551633024512,Requested OSL,tokens,p75,2.00
0,1783588550633024512,1783588551633024512,Requested OSL,tokens,p90,2.00
0,1783588550633024512,1783588551633024512,Requested OSL,tokens,p95,2.00
0,1783588550633024512,1783588551633024512,Requested OSL,tokens,p99,2.00
0,1783588550633024512,1783588551633024512,Requested OSL,tokens,std,0.00
0,1783588550633024512,1783588551633024512,Time to First Output Token,ms,avg,2331.96
0,1783588550633024512,1783588551633024512,Time to First Output Token,ms,min,2331.96
0,1783588550633024512,1783588551633024512,Time to First Output Token,ms,max,2331.96
0,1783588550633024512,1783588551633024512,Time to First Output Token,ms,sum,2331.96
0,1783588550633024512,1783588551633024512,Time to First Output Token,ms,p1,2331.96
0,1783588550633024512,1783588551633024512,Time to First Output Token,ms,p5,2331.96
0,1783588550633024512,1783588551633024512,Time to First Output Token,ms,p10,2331.96
0,1783588550633024512,1783588551633024512,Time to First Output Token,ms,p25,2331.96
0,1783588550633024512,1783588551633024512,Time to First Output Token,ms,p50,2331.96
0,1783588550633024512,1783588551633024512,Time to First Output Token,ms,p75,2331.96
0,1783588550633024512,1783588551633024512,Time to First Output Token,ms,p90,2331.96
0,1783588550633024512,1783588551633024512,Time to First Output Token,ms,p95,2331.96
0,1783588550633024512,1783588551633024512,Time to First Output Token,ms,p99,2331.96
0,1783588550633024512,1783588551633024512,Time to First Output Token,ms,std,0.00
0,1783588550633024512,1783588551633024512,Time to First Token,ms,avg,2331.96
0,1783588550633024512,1783588551633024512,Time to First Token,ms,min,2331.96
0,1783588550633024512,1783588551633024512,Time to First Token,ms,max,2331.96
0,1783588550633024512,1783588551633024512,Time to First Token,ms,sum,2331.96
0,1783588550633024512,1783588551633024512,Time to First Token,ms,p1,2331.96
0,1783588550633024512,1783588551633024512,Time to First Token,ms,p5,2331.96
0,1783588550633024512,1783588551633024512,Time to First Token,ms,p10,2331.96
0,1783588550633024512,1783588551633024512,Time to First Token,ms,p25,2331.96
0,1783588550633024512,1783588551633024512,Time to First Token,ms,p50,2331.96
0,1783588550633024512,1783588551633024512,Time to First Token,ms,p75,2331.96
0,1783588550633024512,1783588551633024512,Time to First Token,ms,p90,2331.96
0,1783588550633024512,1783588551633024512,Time to First Token,ms,p95,2331.96
0,1783588550633024512,1783588551633024512,Time to First Token,ms,p99,2331.96
0,1783588550633024512,1783588551633024512,Time to First Token,ms,std,0.00
0,1783588550633024512,1783588551633024512,Time to Second Token,ms,avg,22.04
0,1783588550633024512,1783588551633024512,Time to Second Token,ms,min,22.04
0,1783588550633024512,1783588551633024512,Time to Second Token,ms,max,22.04
0,1783588550633024512,1783588551633024512,Time to Second Token,ms,sum,22.04
0,1783588550633024512,1783588551633024512,Time to Second Token,ms,p1,22.04
0,1783588550633024512,1783588551633024512,Time to Second Token,ms,p5,22.04
0,1783588550633024512,1783588551633024512,Time to Second Token,ms,p10,22.04
0,1783588550633024512,1783588551633024512,Time to Second Token,ms,p25,22.04
0,1783588550633024512,1783588551633024512,Time to Second Token,ms,p50,22.04
0,1783588550633024512,1783588551633024512,Time to Second Token,ms,p75,22.04
0,1783588550633024512,1783588551633024512,Time to Second Token,ms,p90,22.04
0,1783588550633024512,1783588551633024512,Time to Second Token,ms,p95,22.04
0,1783588550633024512,1783588551633024512,Time to Second Token,ms,p99,22.04
0,1783588550633024512,1783588551633024512,Time to Second Token,ms,std,0.00
0,1783588550633024512,1783588551633024512,Tokens In Flight,tokens,avg,194543.00
0,1783588550633024512,1783588551633024512,Tokens In Flight,tokens,min,194543.00
0,1783588550633024512,1783588551633024512,Tokens In Flight,tokens,max,194543.00
0,1783588550633024512,1783588551633024512,Tokens In Flight,tokens,p50,194543.00
0,1783588550633024512,1783588551633024512,Tokens In Flight,tokens,p90,194543.00
0,1783588550633024512,1783588551633024512,Tokens In Flight,tokens,p95,194543.00
0,1783588550633024512,1783588551633024512,Tokens In Flight,tokens,p99,194543.00
0,1783588550633024512,1783588551633024512,Tokens In Flight,tokens,std,0.00
0,1783588550633024512,1783588551633024512,Total Input Sequence Length,tokens,avg,194543.00
0,1783588550633024512,1783588551633024512,Total Output Sequence Length,tokens,avg,2.00
0,1783588550633024512,1783588551633024512,Total Output Tokens,tokens,avg,2.00
0,1783588550633024512,1783588551633024512,Total Token Throughput,tokens/sec,avg,194545.00
0,1783588550633024512,1783588551633024512,Total Usage Completion Tokens,tokens,avg,2.00
0,1783588550633024512,1783588551633024512,Total Usage Prompt Tokens,tokens,avg,194543.00
0,1783588550633024512,1783588551633024512,Total Usage Total Tokens,tokens,avg,194545.00
0,1783588550633024512,1783588551633024512,Usage Completion Tokens,tokens,avg,2.00
0,1783588550633024512,1783588551633024512,Usage Completion Tokens,tokens,min,2.00
0,1783588550633024512,1783588551633024512,Usage Completion Tokens,tokens,max,2.00
0,1783588550633024512,1783588551633024512,Usage Completion Tokens,tokens,sum,2.00
0,1783588550633024512,1783588551633024512,Usage Completion Tokens,tokens,p1,2.00
0,1783588550633024512,1783588551633024512,Usage Completion Tokens,tokens,p5,2.00
0,1783588550633024512,1783588551633024512,Usage Completion Tokens,tokens,p10,2.00
0,1783588550633024512,1783588551633024512,Usage Completion Tokens,tokens,p25,2.00
0,1783588550633024512,1783588551633024512,Usage Completion Tokens,tokens,p50,2.00
0,1783588550633024512,1783588551633024512,Usage Completion Tokens,tokens,p75,2.00
0,1783588550633024512,1783588551633024512,Usage Completion Tokens,tokens,p90,2.00
0,1783588550633024512,1783588551633024512,Usage Completion Tokens,tokens,p95,2.00
0,1783588550633024512,1783588551633024512,Usage Completion Tokens,tokens,p99,2.00
0,1783588550633024512,1783588551633024512,Usage Completion Tokens,tokens,std,0.00
0,1783588550633024512,1783588551633024512,Usage Prompt Tokens,tokens,avg,194543.00
0,1783588550633024512,1783588551633024512,Usage Prompt Tokens,tokens,min,194543.00
0,1783588550633024512,1783588551633024512,Usage Prompt Tokens,tokens,max,194543.00
0,1783588550633024512,1783588551633024512,Usage Prompt Tokens,tokens,sum,194543.00
0,1783588550633024512,1783588551633024512,Usage Prompt Tokens,tokens,p1,194543.00
0,1783588550633024512,1783588551633024512,Usage Prompt Tokens,tokens,p5,194543.00
0,1783588550633024512,1783588551633024512,Usage Prompt Tokens,tokens,p10,194543.00
0,1783588550633024512,1783588551633024512,Usage Prompt Tokens,tokens,p25,194543.00
0,1783588550633024512,1783588551633024512,Usage Prompt Tokens,tokens,p50,194543.00
0,1783588550633024512,1783588551633024512,Usage Prompt Tokens,tokens,p75,194543.00
0,1783588550633024512,1783588551633024512,Usage Prompt Tokens,tokens,p90,194543.00
0,1783588550633024512,1783588551633024512,Usage Prompt Tokens,tokens,p95,194543.00
0,1783588550633024512,1783588551633024512,Usage Prompt Tokens,tokens,p99,194543.00
0,1783588550633024512,1783588551633024512,Usage Prompt Tokens,tokens,std,0.00
